application_id,application_date,age,reported_income,credit_score,existing_debt,loan_amount_requested,employment_years,defaulted
104610,04-12-2022,30.0,47482.29083009673,635.3238607985651,6676.943452762793,3383.5121101308964,,0
111070,2023-02-17,61.0,87430.39521564708,642.7931401355432,8912.120525412436,11849.22501849981,0.5818613874629248,0
112079,12/04/2023,65.0,34391.488956930174,625.7627393382382,1526.4877395370831,27688.274241271098,10.499653413888462,0
106041,03-08-2023,65.0,79427.24685483098,709.7701257232039,38412.65613199862,8874.646945780094,7.301091727757369,0
111570,04-09-2022,53.0,59585.84192627051,649.7467864706537,2995.0940045682496,21472.778525013906,10.502430722886508,0
103869,02-20-2024,58.0,5165.345523556951,630.5421089173313,5770.14760137864,8417.376669237634,5.358244199000376,0
109392,04-05-2023,48.0,,580.3079401077566,756.9409503610439,6746.074315566076,0.6029595825331486,0
114389,22/05/2024,59.0,1991.010725610684,647.8655523573991,4908.480564311103,5903.895694243909,12.95502985877616,0
112916,05/06/2024,38.0,5031.603953160317,719.1850790124496,159.1240194367531,23468.2905621507,15.002413593469655,0
113447,22/05/2022,67.0,45687.741593499064,762.7828072009388,1489.139977473754,12765.106733763805,3.7343220174783402,0
106817,09/07/2023,60.0,3390.9215356590616,622.2277351697235,3138.1307499135373,21376.636701107593,0.5059771667210798,0
110546,22/07/2024,33.0,5978.295118954326,673.5420775243641,4284.450845197275,5762.510992074057,1.3073470421321454,0
111781,2024-11-25,59.0,1925.0497801328875,661.9295302751887,18092.20882353904,13408.46340723923,1.035639748034672,0
104674,2024-07-01,41.0,4877.802011298415,789.4021595328744,1996.016193544,26348.572339528382,5.713371283287384,0
101055,12-27-2024,56.0,4320.698634885627,848.9632318962505,7221.454671065606,14045.372931804957,0.030883669701496523,0
102281,23/01/2023,34.0,48563.4645759159,700.5697312916335,12211.54189274287,6030.268033165137,1.1287150417253982,0
112783,2023-11-18,64.0,3761.0853957745126,,12044.07530896948,4838.380050687778,1.2912302771075759,0
114430,2024-08-10,56.0,6648.390074464564,549.7749860338185,1039.7054929389196,17174.33843602451,3.3637821472372114,0
111542,22/06/2022,50.0,38845.94054943794,642.9703566086096,12781.945208450654,6319.16125802414,0.23401459399675517,0
101924,01/02/2023,48.0,55394.20777078936,782.4699481516773,8316.965049844444,23470.236509371363,0.43606107910156616,0
106379,12/11/2022,69.0,23746.517829810462,731.9989865199491,984.9589095661556,6079.259692490284,3.131133642289022,0
104907,05-16-2024,44.0,3421.627047389887,779.0298893896875,2223.882760835189,6236.805172693146,2.459540177149779,0
113449,2023-04-10,41.0,126853.55526501023,780.0419954109577,2172.80077468049,4325.521102270525,0.9049792291628778,0
113560,2022-11-01,67.0,34343.54661427452,668.8683206055107,6266.163640726968,20397.01371569421,0.003787179947894883,0
101075,29/06/2022,45.0,50144.29301714411,,2090.9460560008097,27319.05908460926,4.574567080411099,0
101115,06-22-2023,35.0,2328.45825084631,713.5545271625043,4338.651842691437,17847.98777765261,14.396747047214342,0
103936,2023-07-29,66.0,4556.680446753423,679.8833430786035,3112.9607720463473,23147.79056347431,,0
103533,12-20-2024,44.0,2209.2965248728337,604.6927425831451,4408.698096519264,14181.231675254492,2.1799771321443946,0
111466,2024-04-19,43.0,2395.3464877403417,647.1624453184816,9350.637401854101,8856.122218001557,4.635044365417688,0
100460,03/03/2024,59.0,4662.490155615862,701.8800412363317,2333.015315060483,22574.100738234087,1.0956609064509242,0
103032,09-10-2023,31.0,9379.394194114944,710.1422805523454,17701.909765730466,21411.94161048269,6.713040557112393,0
104207,23/10/2024,40.0,5876.426722878732,555.1526040104596,13813.332426538438,7511.001843972935,7.164055442775207,0
113372,30/01/2022,33.0,39303.14636234017,554.7371572378553,14539.445992233595,13928.453623575142,6.141217963705621,0
106398,09-16-2023,26.0,1631.6326271566197,731.4445481186946,3755.8555454296925,12568.87232296314,2.4136925787148478,0
105841,2024-12-31,29.0,2392.3281835358857,714.5531534678613,4957.7899042405215,9284.886989949955,8.632135881441988,0
106625,22/08/2023,35.0,5075.81788264542,774.1752807301211,13351.906106163244,15151.267700341921,1.0153864077466725,0
101452,2022-02-26,60.0,21104.333631306123,624.4549154876222,7739.689683914917,14560.597954288123,9.71776864656395,0
102149,24/07/2024,67.0,4826.012280198586,783.7638482429616,16533.162286527502,15419.367988864446,1.4493416608704366,0
100319,22/04/2024,48.0,3995.3176879035623,735.4208851951541,3454.718584559083,6517.443283356487,9.829826454569412,0
109048,2023-03-27,53.0,94050.63375546195,752.4760108577149,14993.698642340561,19028.413870927867,11.57073164069267,0
107518,2022-09-17,23.0,74148.48840468307,718.5803317256001,9912.224039670442,10246.592199110055,4.46117038642045,0
101922,06-23-2024,44.0,1323.7288062114496,607.7353604137376,4887.765868779228,32217.17801194447,2.4299411789113234,0
110393,01/05/2023,54.0,36631.46895378196,661.1943574838723,12097.01864852152,8794.542129270649,10.873307181612455,0
113330,28/02/2024,52.0,3288.1124521577894,813.6474362724101,25335.306581391436,26560.11730640234,2.84575839115432,0
109638,09-16-2024,-51.0,8793.399697178043,676.8720899010677,5399.014193291272,5494.359496464657,1.1734408979096174,0
112093,2023-03-07,69.0,32756.037315396672,634.5323845380711,9171.818941567793,8141.64045916141,4.189246678393967,0
107458,2022-04-21,43.0,81965.98667752797,647.89387239649,42463.343689000394,11019.78943832014,4.458267953776669,0
108743,11/05/2022,50.0,29751.164926235237,785.3088783051844,3986.148883177144,9922.796515449212,,0
114163,2024-07-08,36.0,7497.596436031631,663.6208088217941,17516.44505908673,8782.29416397998,8.57536588047169,0
102129,12-18-2022,41.0,57481.869318144745,759.5074808204754,1936.299836547781,5018.298262492865,5.239464711454288,0
106403,08/10/2024,40.0,4015.249196187357,682.3155124141788,1342.2165160218287,10532.320087892289,3.853239224434831,1
107556,06-05-2024,32.0,4073.1477014189677,657.3243840779127,10153.463475907776,4622.472698076659,3.5508551301530074,0
106478,26/02/2024,53.0,4596.967904091359,793.0131958538972,13506.90850776464,7999.5277572794375,,0
106300,2023-01-05,46.0,47859.48758444632,670.6698713345861,8803.069832887562,26896.81685836443,,0
108663,10-26-2024,31.0,,607.1556376128759,36691.526002512386,24306.731900616174,0.23755778698660554,0
111209,24/08/2023,38.0,4897.208670427158,723.5234158693523,2942.545363607519,10043.736232800526,7.270269507300716,0
111945,08-10-2023,23.0,4353.4221546440185,635.9940773847452,4570.315631422479,12499.58659934789,6.563335076466913,0
112308,07-13-2024,59.0,5195.761468660003,801.9449408694915,2865.7638449467086,10538.862078535341,0.35240778611821244,0
102509,14/05/2022,27.0,45238.97085182667,805.8468936090985,1890.192503472868,8345.57258777292,1.9654458369285637,0
101052,07-04-2023,56.0,4601.463611398146,601.9878537260238,3427.692295442127,9647.14493095434,,0
106152,12-22-2023,41.0,9894.605923732444,812.6092194788415,21758.067629208672,6288.806767570629,15.213816534554061,0
101681,14/01/2022,29.0,85401.9193736764,709.6777698981246,31639.68880129382,6102.662351288991,2.191061172442964,0
110282,12/02/2022,49.0,59388.50965499465,602.5605362972469,10332.886647099727,10260.923778075216,0.2903984508978078,0
104067,04-07-2023,45.0,37835.34122193766,647.1434769459044,3939.4997138681274,4330.038869477933,8.915656104362784,1
105024,08-13-2024,22.0,2993.782742047888,727.7959266861703,52040.75553948711,29339.153299851485,16.770300445960174,0
101456,15/12/2024,22.0,1633.118935199753,682.5242144052805,30883.956682818924,10380.248506269982,24.73674162854731,0
108214,2022-02-24,24.0,41243.44200525106,757.8223366176594,5305.202557089989,11544.067281229401,2.588647438717157,0
100361,03/09/2024,69.0,6203.86201698537,604.1429291099603,8362.145258933124,15829.067272560591,1.2874308498935603,0
108668,30/01/2022,44.0,28181.801874597706,727.0204963159284,1726.7799847928352,20454.22618902677,7.189540022249465,0
114385,2023-08-31,56.0,4588.196599944298,684.1717649281484,3866.805677008511,13356.989827321975,11.382238144184956,0
113004,10-17-2022,36.0,78029.31802472706,610.154851988227,2384.4143844487976,7316.875859973988,3.7608251452220847,0
114803,07/10/2022,40.0,33380.775699903985,594.4117934754779,5718.245785828738,9643.134454052959,3.0335857582023107,0
103145,29/08/2023,53.0,9026.254004976989,700.9930793261987,850.9021770743364,15895.95682944212,6.1963946564857615,0
113462,21/08/2023,50.0,2963.604194931889,666.4963670195401,1461.6233393262892,1837.8263833441579,15.706856855031239,0
110771,03/05/2024,62.0,4177.504184721812,818.1023705400144,10309.915811110379,20315.338717402607,2.813248140721178,0
100505,13/05/2023,65.0,,767.6270438718051,1748.7222563118323,9054.745311766657,0.7601791564138158,0
110418,03-26-2024,32.0,3818.016506848057,,46726.59534039477,12795.257958356866,18.138184792812964,0
106847,18/03/2023,39.0,72686.43710576463,768.2008477651907,4146.899477506589,4530.355837274601,12.717514158337304,0
114457,2022-07-30,67.0,,,2859.75683547651,7501.882232755083,0.9469325655829399,0
114733,2022-07-05,42.0,122533.1359337324,678.0265594640591,21110.90343180204,10404.967466784976,4.050940989708234,0
112296,03-14-2024,64.0,9670.74626515454,564.3562707956146,11921.934487037332,23048.787240795802,10.104972787577903,0
111981,04-29-2022,30.0,56364.38000259758,749.0095617645447,7825.045314268874,5833.6948937291445,2.3660111000516935,0
100540,2024-02-17,42.0,2441.8845938059508,601.0300403181944,1912.014654022394,7341.873064730779,8.544526635570836,0
104235,02-13-2022,24.0,127954.0563331767,786.4492526930371,16606.05594977274,18579.92885876509,8.585864811064198,0
105507,03-30-2022,36.0,,537.3696105100437,7156.148179287234,3620.7421442586415,0.4083929282757943,0
112700,26/09/2024,61.0,1602.9708308348124,663.3757805538581,3503.9900075455957,3478.426446029122,2.33143764060857,0
110925,04-27-2022,59.0,32950.07451800874,678.4955562010531,12173.925338849844,6138.739605460164,1.7349870804337644,0
109850,28/07/2022,58.0,44217.03672068214,701.845590726606,328.7327569768902,12161.436243920512,1.4517688905608641,0
113547,12-06-2024,69.0,5145.947248916388,726.8742804107171,28923.366261123298,5579.247255580891,1.8313240651626916,0
100754,01/09/2023,23.0,5426.927894564032,762.3451615793292,5344.675003704355,6713.4181891388425,,0
109355,26/05/2022,64.0,47864.938231162996,634.4931738114938,1755.8474414804077,6082.615374069036,0.8360412361661806,0
102003,05-18-2023,59.0,51550.034745397235,693.0920275651773,8382.91206028321,9369.444690415256,3.1371592473329635,0
102542,14/11/2024,34.0,3541.6801197958307,690.0445202820478,11595.112154923143,5121.0397320258135,3.5752380409056705,0
106073,09/11/2023,54.0,2769.070024246202,795.5520021781649,9481.516372499096,13753.256398975935,23.729060503442806,0
102918,07-19-2024,52.0,9833.232424906175,764.9245216700258,3948.410004907424,11809.239738231161,1.1579041449141638,0
114045,01-05-2023,30.0,26018.939001264433,794.399494479758,16893.95441270465,13382.907338886525,0.1851766365402382,0
105218,26/02/2022,34.0,44218.87621289895,646.8237473996666,17005.364132858307,12462.68566446207,5.071705642609291,0
108045,12-12-2022,63.0,36994.15719210373,630.6178024564139,14755.031582225414,13791.57348107427,2.83197451560011,0
104271,08-06-2023,22.0,12919.880009502762,689.3759385081572,1978.280156353175,5845.570504363405,2.470802665397277,0
105875,05/04/2022,65.0,65605.01662353452,569.714009987281,2214.31020625687,18520.906637060183,3.809034531509521,0
107039,18/04/2024,54.0,4562.391837837182,637.0849387141781,1553.0663113955436,12189.311160915022,0.6879291587634818,0
100100,01/07/2024,36.0,1546.0082479763344,732.91707966115,11988.146011436045,21899.55068698666,0.6516018465016605,0
110801,18/01/2024,32.0,5340.570911739063,587.4022368250489,1849.8555896330258,10575.137561898695,0.6799933596426777,0
114154,2023-05-11,63.0,52000.68346857583,749.0875486744139,10820.426325203838,6398.865565283037,2.746367593303318,0
106862,16/07/2022,53.0,170971.7891068213,740.9280007700933,1720.7000904950428,7767.410075738167,0.3878393799322444,0
105362,01/10/2023,36.0,,688.0778264744412,777.5085819919417,27356.5840359339,0.36320250947384103,0
104766,09-18-2023,-42.0,3552.1480299235222,679.1182296805658,2813.7269666981483,12839.596963073976,3.346872123055319,0
107753,03/01/2022,65.0,42607.67617234917,673.9160226538916,8991.716004765294,28592.784390575736,3.800318824495909,0
104880,02-21-2023,51.0,,,2932.2886903893423,4037.8132796784557,0.6137980264251945,0
109252,2022-10-31,69.0,30953.16330791946,520.6317758313895,782.2498343065556,7438.19806429474,1.6607853106618833,0
100601,03/05/2024,30.0,7211.659785099909,561.115868398141,2934.1423551724124,5968.496622745539,0.23004256940531864,0
109542,10-12-2022,45.0,48392.193503913986,752.356862109136,21769.1394424734,39066.93885689731,1.5399056368383122,0
113385,09-05-2024,56.0,2799.055563550713,647.8716474317466,23324.622896337274,12555.921964741308,1.5558461957339578,0
106182,07-05-2022,30.0,55331.2679066835,672.0955220575464,3276.980005399525,21943.77023230107,4.600973679764394,0
107020,2023-07-23,51.0,3622.783922709695,532.469938304175,6794.35310829995,5622.946690895504,4.3992837985831725,0
114992,13/10/2024,28.0,2181.0700954858175,624.9368062135086,3357.6511052842993,34115.11725346352,8.441991481666026,0
102431,27/07/2023,22.0,3260.0158845543538,696.4695897301342,3553.3975233321617,27293.418586624382,2.6515732343117246,0
108526,2023-07-14,65.0,5066.436974965572,597.3871981499531,1488.9925862323978,11512.701124044856,5.796407478363896,0
101044,2024-02-17,34.0,9773.499255963805,757.4101023622402,3533.2147749325636,15148.39474973471,1.2300462743237595,0
111596,23/07/2023,61.0,,620.961881067023,739.1263360670215,24706.902581076618,,0
101557,2024-04-27,66.0,4245.727126022779,682.2422754193531,2755.0289750889083,4530.10151514239,3.1920862017027227,0
105009,10-31-2022,35.0,24433.64895310869,712.4946269170297,13879.949428094482,5003.471378608411,0.022401282438768554,0
101487,01-02-2022,38.0,43217.186545852834,635.4493648808482,6953.894314387468,10971.510433612897,4.576308726777142,0
106577,09/04/2022,22.0,93144.7485304192,716.4903744489375,13069.339554175956,11799.614821667103,,0
110497,2022-04-23,40.0,28394.458736587636,565.9877442820253,4506.178842002737,9595.163445090813,3.8411217804917848,0
113798,25/07/2023,41.0,4894.8212841226095,814.5817131839212,7557.543290882139,9105.514880908051,1.0873550601279656,0
113599,2022-06-23,48.0,35347.114251987805,613.839470023531,9046.335923325907,7648.65379746614,0.9769473477301406,0
102115,2022-08-10,57.0,79412.5030888057,550.4682956867508,4304.577675770024,6554.505338424246,3.592561911456078,0
105795,08-12-2022,40.0,42346.11463933666,624.285856317674,1776.1275605324236,30797.755265060125,3.856695586920773,0
113325,05-29-2022,62.0,27162.54662927666,,4936.546277974293,4930.610496966941,2.936942114479951,0
107030,04/09/2024,32.0,2582.0848059369446,844.5876069764171,18916.060093782966,12327.535058522728,2.0880212571542884,0
108773,29/11/2022,68.0,22475.177236237865,546.1984109810983,9220.421176160435,2978.78817059915,4.941087632842248,0
105491,07/05/2024,59.0,2402.137109880043,773.1269559185531,2121.576153683782,16019.148420696005,2.002685137769112,0
110529,02-08-2023,43.0,61174.71920507085,695.8067811232885,5976.611278191944,14418.29366607262,3.7077477454880703,0
100618,2022-03-09,68.0,84891.51159289053,619.4234328679797,2618.38810743687,18475.536175680754,7.1336323923143095,0
111480,09-18-2022,51.0,22709.7979725221,636.5859796529163,4082.581387867946,11127.717376217051,1.1524714927219888,0
108341,20/11/2024,42.0,5152.801689421003,655.5811329790689,2412.1546600384104,15408.810372784092,4.828457071834855,0
107645,14/08/2023,46.0,3060.720274222346,664.0703216998589,11934.552707907826,5243.99645227334,7.499834559088433,0
114673,2023-12-06,50.0,6046.9999284355945,840.8143793346057,3746.9037811742396,11266.275418866206,0.16144597412212014,0
103396,2023-05-13,34.0,56291.4141921324,687.5859445709426,4230.346351466878,5048.270776805298,1.8789888745344154,0
101600,27/11/2022,69.0,78418.32400426315,763.5582156325986,5625.993994809872,31542.609088327616,8.503078852675777,0
112930,2023-03-23,48.0,26602.083051432113,831.7459041416754,4638.06693937309,4185.159299582652,7.321384476822735,0
110474,10/03/2023,28.0,40065.915605475006,764.3308376362561,17440.188090177406,8484.681989797893,1.0422554417505117,0
101615,09/07/2022,53.0,76888.38110280754,598.7895295211773,71354.89006072679,6242.304047577997,3.9204000488139696,0
101752,2023-11-21,31.0,5305.443201305003,697.8594420549778,11107.545142039915,7335.552958482448,0.2625316710679621,0
110697,01-01-2024,23.0,5866.720005322313,621.9443383343557,3269.1035390857173,12375.341235087537,1.371860299465988,0
102040,2022-11-14,44.0,56225.12773734941,762.961223608647,7055.5086722856795,3450.342746037821,1.514211783207787,0
102083,02/01/2024,21.0,2934.5996709903634,771.531878283371,9567.815831838161,9418.182126921443,6.652488414386275,0
108983,21/07/2024,33.0,10554.359841960066,718.8175600935316,1930.3737714113772,10168.69814064511,16.94958590888789,0
113313,10-20-2023,57.0,2332.8940062546008,794.1877859082265,2082.036670377564,20148.25067309744,5.9204082505898015,0
106199,06/07/2022,64.0,68326.26979779566,608.8481598229001,1787.0875955168221,11285.484830341968,,0
110741,09/06/2022,65.0,,746.7404543720897,3138.2027729119545,20933.170416567176,0.7306814154088498,0
109570,2024-11-07,28.0,3087.206145405533,647.246061994773,1262.193060505493,6127.080834630935,4.941453622932936,0
111263,17/07/2022,60.0,22240.866299920217,714.7424871180584,2678.5495889843146,13821.006121779763,3.813041480900798,0
105147,06-25-2024,-60.0,6948.563108920308,741.1899784631172,1330.3662832411535,4510.463084824345,1.6821671767625503,0
111175,2022-11-19,27.0,38555.09970879869,731.1076969063073,17794.707362195466,25392.234921606716,14.310853035124918,0
100675,2024-03-06,56.0,4337.0354259372225,550.9618259091587,15459.20464765591,5264.916598633722,3.039115589445243,0
102545,12/03/2023,54.0,,622.4745259139869,33848.33722980627,7330.640451027299,,0
104371,2022-07-06,21.0,48819.37199114075,641.9357553057451,2085.553554212513,14116.906286145737,6.496226337999533,0
112476,04-04-2022,38.0,27835.393337066125,797.4963080778497,1482.7845496740556,12995.257238907849,2.8103836896416405,0
103999,2023-07-24,31.0,3722.118780669836,661.5403257633355,12422.09179374089,10404.512817950836,2.3708226060772812,1
114251,29/12/2024,30.0,2334.230578288816,538.6326384463929,2103.4565518667378,8316.427060829827,,1
106014,08-09-2023,65.0,4378.881726210987,675.1791262197148,1813.1697720522375,29918.865563824733,8.261521543524971,0
105096,11-06-2023,68.0,7966.372907221566,699.2519043435657,2322.3025465445444,15687.64984090148,6.472531968242635,0
100175,22/05/2023,69.0,66831.06431769082,539.6544870380717,1253.1847461336847,8862.179966543534,2.623773751703088,0
114288,05-18-2024,31.0,4341.820951409197,602.757487268526,2596.6464007182944,5264.8185259361535,14.239766071653877,0
102208,2022-09-15,43.0,32379.713183010423,648.3019702586971,4762.143838040675,7516.447172565634,7.838346597836427,1
103609,2024-01-10,21.0,4727.624088109051,689.3228992799167,3421.787636077509,8795.83348005921,2.020912930672685,0
111729,01-08-2024,39.0,4855.896513209607,828.1160533946603,13086.696956243519,27600.336393429017,5.036059185522524,0
114758,22/03/2023,53.0,60386.474719166545,721.2162173157948,2689.997855552386,16841.503797055375,6.539945644447576,0
103787,24/01/2022,31.0,34623.78516864605,755.2399938505964,783.0622962053097,6857.254296480678,2.852966204422432,0
112480,2024-11-24,69.0,2530.826312819262,748.3768203607474,3740.666450137616,8468.061159485147,0.14638598738386757,0
110685,08-10-2024,66.0,3962.2289176046174,691.0894978376442,7352.878249386961,3968.866589313789,1.8805849706767253,0
106458,01-15-2023,27.0,35405.33599214743,668.9888672402684,6065.616408538138,11445.056016296892,3.802344767886262,0
102225,11-11-2023,52.0,5698.1802525178455,753.7179660026669,4565.030286895729,45411.9299012627,5.696213641661495,0
103049,16/02/2024,56.0,4750.66354171071,,9678.103929247682,7046.188817450298,8.499218891621352,0
100296,07-20-2024,68.0,3741.6633980299544,587.6640129080628,3027.7133344861018,2370.870246386968,2.8143568825877914,1
101126,25/07/2024,51.0,4215.048467345131,656.945644418959,1635.3961313404218,9722.240935314932,0.3778389122470379,0
108414,01-16-2024,50.0,6403.902835877041,634.567745953608,2708.7176404111397,6049.388776475633,5.877078902888131,0
114281,08/04/2023,52.0,35656.019765510755,704.1797510320171,1831.7838207434268,13354.068898808113,3.2459697870319766,0
111877,2023-12-20,37.0,6770.232163248994,601.8599506958373,2445.726535488007,5576.213288125405,22.63415899522184,0
102441,01-02-2022,60.0,25669.013092175446,691.7677263590721,11748.254306702831,6638.330714126777,0.2736948918951522,1
112886,27/05/2024,46.0,3618.671767218233,633.0199011947842,4342.522069387136,5138.760513278886,4.4621199874765916,0
107033,30/10/2023,46.0,2543.6485257039653,690.1154696870467,5252.940826887023,15944.910472303227,9.948789546463345,0
101322,08-26-2023,48.0,1532.7287532207067,725.7521453731646,2941.9025214363137,14595.134833972947,0.6536768720702418,0
101603,14/12/2022,40.0,80735.32608974015,543.3323964154467,19169.66713354663,11136.906389682212,8.082162178954272,1
104210,15/06/2022,48.0,63459.14010391838,665.3931150452829,6545.3385689364095,21404.69434304957,8.789860174725035,0
113715,12-26-2022,68.0,129143.39899729016,743.755776903749,24150.895134884267,17375.590557700638,16.284756372789914,0
112918,2022-04-11,66.0,23751.487073572232,769.0979051768439,8142.751378582571,5597.472460408766,5.229154754989257,0
111311,11/08/2022,60.0,83621.4320594456,843.7406188301404,1449.0815338197249,8911.587327868854,1.842458067772737,0
104065,2023-01-13,68.0,64051.068000273124,811.081331343898,1186.513824252406,5429.756119245338,5.366937547439232,0
101294,09/11/2024,69.0,3021.9796014462804,567.4150385233942,6144.299113316266,10593.941535090476,5.837065949545446,0
105007,2024-06-27,22.0,2783.852197014819,609.3020859559314,1341.7459484624462,4754.858393008311,6.107264315881751,0
106069,2024-12-15,28.0,1663.1481032997426,652.9598538378964,90663.91315158982,10998.338746801135,14.463448591242694,0
106386,06-18-2023,55.0,7501.564297417448,820.229702241624,7493.318724426291,3635.499052642787,6.0321977804407965,0
114027,02-27-2024,52.0,3028.1573924264544,688.7567461999536,7581.489323479547,12657.997117878289,3.121112549407436,0
113119,2022-09-09,26.0,102593.88188939179,675.622403154773,13445.879528884181,6720.833339404637,3.232515985382664,0
113946,07-14-2024,42.0,10758.622870854319,760.535357737995,16152.56366474162,14051.026421949193,20.698742198398392,0
104071,2024-05-07,38.0,3770.8425823262273,566.3292706105568,2292.1446616222297,9677.4060947214,4.805133958343616,0
101507,10/06/2023,61.0,1758.306513235622,731.0655315268824,2620.1728814209528,5109.435275310117,3.2579654888134666,0
111747,06-19-2022,54.0,41888.677660871064,707.2304501332594,4372.631623243055,4970.8982311128675,1.2099209520204597,0
101559,07-26-2024,36.0,3165.1230120355135,708.2887924003712,2162.7286891681474,7917.302453083238,17.674889045608197,0
108904,2023-10-25,37.0,4416.263272161813,709.812466994545,1903.4436393506053,3020.3261272163995,,0
105577,2024-10-21,45.0,3213.164555124986,765.2712556044152,2639.667773090414,5995.722649671983,9.06447923569776,0
106860,03-08-2024,27.0,7655.5960901697945,692.5153788810968,564.8413815360058,3513.94520651591,,0
109666,2023-10-29,28.0,6000.584925461488,656.7275784169075,2128.7970630537075,22401.843205647416,7.893361240940546,0
112660,2023-05-09,68.0,38969.969541531354,608.1024025970769,2438.0176586731077,5357.725961051821,3.2896380935491103,0
107744,29/06/2022,60.0,66231.93180218613,725.8020058700783,3423.115565036901,12259.37422828045,4.254580454644063,0
101836,2024-10-28,29.0,8992.104530386097,712.4394055657117,22234.292820987725,13382.782959361986,1.684226773622204,0
105611,26/09/2022,50.0,25424.180047206657,744.2759793810487,3775.6119491597324,18394.204692106778,1.6196406249505733,0
107660,04/11/2023,66.0,4220.715304581888,806.8791904756009,3220.275400246209,6394.507285039271,3.1894041433448113,0
110765,08/05/2024,36.0,3085.320580417982,687.6066523292504,8631.294312897426,6347.403103775637,8.158617044267395,0
105335,18/03/2022,61.0,59503.864761421435,806.0684459964142,374.62653285761195,7516.744447284779,7.73070347608955,0
101354,29/08/2022,32.0,83608.33018365772,784.6281324139609,10346.60671790063,18492.63211743718,1.1329788730256052,0
104141,31/07/2024,26.0,1542.6479854753031,665.6422540579925,1500.9391253161111,8162.491742600364,4.309754386837776,1
109030,2022-09-08,43.0,67369.25474536684,631.6202346057152,6920.7088358082565,16056.946909402284,25.724046892151872,0
110278,2023-01-09,21.0,55879.812592430935,598.8063297656141,3894.853531506283,10038.010616261214,0.6091988144487631,0
113236,2024-10-27,62.0,2302.6412189847133,604.5318102800826,5951.2115292961635,17574.754038620576,0.10928471310663804,0
104844,04-03-2024,48.0,,504.5022909563654,1752.109752996001,33900.92820276808,0.9075993126591944,0
104723,26/02/2022,45.0,49542.174565014044,678.8242026346277,11322.19231623115,10352.793597317714,5.009892634092788,0
106260,05-17-2022,51.0,63900.62770982701,657.434094224927,4220.237720746914,22002.39046288861,1.2168888802478546,0
113439,05-08-2023,21.0,38010.75565630396,484.3690046919145,15064.122805083605,10401.761441498362,2.680737892285604,0
103280,06/04/2022,50.0,36866.60516961659,781.8614965464524,4791.798225080265,7386.195381620576,6.999771548018829,0
104032,2022-10-22,61.0,44647.74955258727,606.2481970804406,9314.25309429793,11466.7732084215,1.4386831145474324,0
106720,2024-08-02,47.0,3492.49483554765,709.469609171307,3180.4711522119846,2763.37613948943,7.9809825627795234,0
101235,01-15-2023,37.0,44596.31241920161,700.2088707261273,2705.1954727868206,13666.880197172333,1.808893739460446,0
113608,2022-01-24,39.0,52919.351971156546,572.2472786363741,3209.5900927040425,23420.455065912745,8.752784989634996,0
109597,2024-07-12,30.0,4017.965128511116,698.3428731092575,16617.807197141683,8813.826634415349,1.2172943512273013,0
110562,12-25-2022,40.0,39699.46309284814,661.8893575053476,6543.329552542764,6420.512406413461,7.576897922837106,0
113371,2023-01-22,28.0,50569.141501141545,705.8642136163112,6568.98034294645,16613.844525419958,11.750661569495989,0
110200,2022-09-11,36.0,52887.82311837857,580.7450472568158,6580.08695138126,8222.138259552667,7.504749828699966,1
102251,29/08/2023,23.0,6245.065885593973,686.6236497833295,3899.7756834137,2811.7497060698556,4.397302071621488,0
101025,03-02-2022,54.0,55417.46975679226,677.8971080151665,7944.128498544214,23914.445300195268,2.132789947294108,0
111661,2024-01-06,33.0,4583.813425833946,761.9682474685028,1199.557424162,11845.683392618967,12.842269565004846,0
108396,01-08-2024,41.0,2634.7263749905683,644.7142186574619,4428.251103142018,13122.222195385075,3.478126129533796,1
106649,25/10/2023,34.0,,742.5759442035112,16825.50471536963,12296.980032995549,0.2576995785610595,0
114302,30/03/2022,53.0,27938.443906565662,736.5352562887844,319.2084078253302,18490.42839268362,0.12028541764222422,0
108074,18/06/2024,38.0,3503.1126551218854,575.5898314944175,13048.718757905695,9486.544861468255,0.2113206117863994,1
107019,11-01-2022,64.0,52743.80315232774,674.8777960592405,4950.912068671245,11546.665597738294,1.047838614145036,0
103397,18/11/2024,35.0,3883.7454080056773,629.5686551321776,2357.666545713335,13509.825078507365,0.6964116537443299,0
100313,05/11/2022,59.0,41734.42126338072,666.4632681021271,5637.414438238358,6508.718427317106,0.6378713404872813,0
100636,2022-09-16,38.0,82541.86954158486,655.3922758784972,2475.893541363406,6936.945408505107,3.8207299108363713,0
106149,08-10-2024,61.0,3322.2997891184477,637.8412147669422,2381.994720909064,9806.757827813779,,0
108574,2024-12-29,52.0,,753.0098790109065,13671.800962595413,12702.570758905566,0.9091701500579785,0
111256,2022-03-31,27.0,14919.546223457923,615.9068763373695,40960.224240669006,4430.407746987112,0.28781128105386417,0
109571,09/08/2024,30.0,3328.932608173551,726.8013415124065,3034.002884467185,6623.262616857253,0.07742617514752365,0
112759,2023-05-23,36.0,45801.24640328464,745.0105341582458,2815.8501095167726,4998.091372012844,3.3445721027609947,0
108086,07/01/2024,55.0,4487.024324409901,657.7859988759108,16610.14516739906,9853.793150247275,2.817040122151531,0
108066,08-20-2022,60.0,30530.994685212398,714.4690669893829,4267.7597806481945,6709.223841265502,8.42289197430293,0
