application_id,months_ago,utilization_pct
102680,8,56.91
102680,7,32.22
102680,6,38.95
102680,5,46.14
102680,4,13.07
102680,3,23.42
102680,2,17.74
102680,1,27.5
106142,12,53.13
106142,11,60.39
106142,10,57.77
106142,9,56.66
106142,8,45.12
106142,7,49.31
106142,6,46.63
106142,5,42.57
106142,4,38.25
106142,3,49.09
106142,2,51.02
106142,1,55.19
108690,12,30.75
108690,11,2.5
108690,10,15.52
108690,9,24.76
108690,8,6.34
108690,7,16.55
108690,6,29.14
108690,5,13.96
108690,4,30.29
108690,3,9.67
108690,2,0.0
108690,1,3.87
109969,12,52.37
109969,11,53.49
109969,10,38.56
109969,9,60.27
109969,8,46.62
109969,7,45.77
109969,6,40.42
109969,5,60.44
109969,4,34.93
109969,3,63.83
109969,2,57.98
109969,1,73.22
114809,12,35.42
114809,11,24.81
114809,10,29.51
114809,9,2.93
114809,8,10.98
114809,7,9.06
114809,6,16.3
114809,5,21.59
114809,4,0.0
114809,3,0.0
114809,2,15.52
114809,1,19.32
100864,12,40.68
100864,11,52.32
100864,10,57.14
100864,9,40.23
100864,8,75.58
100864,7,35.85
100864,6,41.55
100864,5,56.01
100864,4,28.27
100864,3,46.03
100864,2,50.09
100864,1,43.5
112545,12,54.38
112545,11,51.86
112545,10,49.69
112545,9,44.58
112545,8,42.6
112545,7,31.25
112545,6,41.47
112545,5,43.23
112545,4,41.91
112545,3,45.92
112545,2,32.75
112545,1,59.42
114814,12,52.78
114814,11,40.2
114814,10,53.79
114814,9,23.82
114814,8,14.24
114814,7,44.35
114814,6,40.43
114814,5,37.34
114814,4,32.74
114814,3,42.54
114814,2,38.86
114814,1,36.39
100465,12,22.34
100465,11,8.21
100465,10,5.96
100465,9,22.48
100465,8,14.21
100465,7,12.94
100465,6,25.49
100465,5,13.52
100465,4,0.0
100465,3,0.77
100465,2,6.66
100465,1,13.25
112127,12,19.1
112127,11,28.29
112127,10,47.19
112127,9,24.22
112127,8,14.95
112127,7,37.99
112127,6,14.62
112127,5,30.9
112127,4,39.65
112127,3,17.19
112127,2,40.44
112127,1,34.35
103559,12,6.79
103559,11,0.0
103559,10,1.59
103559,9,33.77
103559,8,0.55
103559,7,0.0
103559,6,0.0
103559,5,3.07
103559,4,0.0
103559,3,16.06
103559,2,18.23
103559,1,16.0
110237,12,46.33
110237,11,22.92
110237,10,30.06
110237,9,47.43
110237,8,34.82
110237,7,29.15
110237,6,22.4
110237,5,24.56
110237,4,40.47
110237,3,27.72
110237,2,17.29
110237,1,28.03
114513,12,44.67
114513,11,44.45
114513,10,50.66
114513,9,59.1
114513,8,57.64
114513,7,63.58
114513,6,56.34
114513,5,51.19
114513,4,61.61
114513,3,65.83
114513,2,51.88
114513,1,49.5
100268,12,58.74
100268,11,46.7
100268,10,62.16
100268,9,50.72
100268,8,53.83
100268,7,52.41
100268,6,53.32
100268,5,49.99
100268,4,82.19
100268,3,52.85
100268,2,67.89
100268,1,43.44
113179,12,44.61
113179,11,47.15
113179,10,48.93
113179,9,68.22
113179,8,50.37
113179,7,37.64
113179,6,63.04
113179,5,45.96
113179,4,37.96
113179,3,45.06
113179,2,50.29
113179,1,47.62
106286,12,59.59
106286,11,54.08
106286,10,51.74
106286,9,45.93
106286,8,51.19
106286,7,49.57
106286,6,47.57
106286,5,53.38
106286,4,55.81
106286,3,65.91
106286,2,36.48
106286,1,49.16
110969,12,8.87
110969,11,24.99
110969,10,20.75
110969,9,18.88
110969,8,14.41
110969,7,32.73
110969,6,13.5
110969,5,10.93
110969,4,17.87
110969,3,23.48
110969,2,18.92
110969,1,4.9
100838,12,19.7
100838,11,26.89
100838,10,32.55
100838,9,36.06
100838,8,27.36
100838,7,26.24
100838,6,30.14
100838,5,32.35
100838,4,24.73
100838,3,35.14
100838,2,45.11
100838,1,10.11
111102,12,44.55
111102,11,33.88
111102,10,17.2
111102,9,37.22
111102,8,50.12
111102,7,65.9
111102,6,55.04
111102,5,64.51
111102,4,45.81
111102,3,50.64
111102,2,64.54
111102,1,40.86
106647,12,31.68
106647,11,42.86
106647,10,19.36
106647,9,27.59
106647,8,27.93
106647,7,39.58
106647,6,33.45
106647,5,33.14
106647,4,32.59
106647,3,22.11
106647,2,14.98
106647,1,18.06
113373,12,35.89
113373,11,29.48
113373,10,20.0
113373,9,18.76
113373,8,49.75
113373,7,42.02
113373,6,34.04
113373,5,29.48
113373,4,45.05
113373,3,19.45
113373,2,14.03
113373,1,20.98
106238,12,50.55
106238,11,46.29
106238,10,43.92
106238,9,45.54
106238,8,53.17
106238,7,52.27
106238,6,32.38
106238,5,58.22
106238,4,28.25
106238,3,31.88
106238,2,28.89
106238,1,50.35
110301,12,43.69
110301,11,28.71
110301,10,29.86
110301,9,38.98
110301,8,28.03
110301,7,52.3
110301,6,31.64
110301,5,29.85
110301,4,47.08
110301,3,36.97
110301,2,35.45
110301,1,42.6
102269,12,31.57
102269,11,36.4
102269,10,9.58
102269,9,24.44
102269,8,37.57
102269,7,23.13
102269,6,34.34
102269,5,29.9
102269,4,11.55
102269,3,22.25
102269,2,17.36
102269,1,42.77
101702,12,52.59
101702,11,61.89
101702,10,47.36
101702,9,55.66
101702,8,57.54
101702,7,48.43
101702,6,62.35
101702,5,41.14
101702,4,32.03
101702,3,51.2
101702,2,52.1
101702,1,48.06
109145,12,78.32
109145,11,42.15
109145,10,46.4
109145,9,61.48
109145,8,52.97
109145,7,73.31
109145,6,55.64
109145,5,60.94
109145,4,34.86
109145,3,58.09
109145,2,56.4
109145,1,58.7
114824,12,21.54
114824,11,30.09
114824,10,39.31
114824,9,39.39
114824,8,47.44
114824,7,22.49
114824,6,50.87
114824,5,55.13
114824,4,27.64
114824,3,39.53
114824,2,33.02
114824,1,38.02
111283,12,17.36
111283,11,24.99
111283,10,19.26
111283,9,7.54
111283,8,24.95
111283,7,10.37
111283,6,28.56
111283,5,41.3
111283,4,13.75
111283,3,23.51
111283,2,25.84
111283,1,16.79
107058,12,12.65
107058,11,22.15
107058,10,48.92
107058,9,34.51
107058,8,29.02
107058,7,20.22
107058,6,15.47
107058,5,36.67
107058,4,13.69
107058,3,5.53
107058,2,6.99
107058,1,20.06
104541,12,64.16
104541,11,61.91
104541,10,59.83
104541,9,60.54
104541,8,56.31
104541,7,68.24
104541,6,49.16
104541,5,73.25
104541,4,47.2
104541,3,62.7
104541,2,70.02
104541,1,55.81
112833,12,40.03
112833,11,15.97
112833,10,42.03
112833,9,32.99
112833,8,22.05
112833,7,41.46
112833,6,28.32
112833,5,41.48
112833,4,35.8
112833,3,37.74
112833,2,61.4
112833,1,45.46
111491,12,28.87
111491,11,48.93
111491,10,52.23
111491,9,39.9
111491,8,53.91
111491,7,52.32
111491,6,48.27
111491,5,61.1
111491,4,43.99
111491,3,31.12
111491,2,43.02
111491,1,39.3
104319,12,19.5
104319,11,16.27
104319,10,28.72
104319,9,17.91
104319,8,23.2
104319,7,30.4
104319,6,26.0
104319,5,26.7
104319,4,19.19
104319,3,18.25
104319,2,30.61
104319,1,27.91
111753,12,48.72
111753,11,47.58
111753,10,49.03
111753,9,64.72
111753,8,51.37
111753,7,66.24
111753,6,48.61
111753,5,47.72
111753,4,53.15
111753,3,47.88
111753,2,48.81
111753,1,48.83
111142,12,20.25
111142,11,18.12
111142,10,4.84
111142,9,7.2
111142,8,0.0
111142,7,15.86
111142,6,15.95
111142,5,11.47
111142,4,19.43
111142,3,0.0
111142,2,12.15
111142,1,0.0
100131,12,19.84
100131,11,36.3
100131,10,27.25
100131,9,31.5
100131,8,27.45
100131,7,24.12
100131,6,30.52
100131,5,23.55
100131,4,12.62
100131,3,12.67
100131,2,29.14
100131,1,25.38
109715,12,11.16
109715,11,21.42
109715,10,18.37
109715,9,20.84
109715,8,23.82
109715,7,23.37
109715,6,2.97
109715,5,29.53
109715,4,18.78
109715,3,24.95
109715,2,0.0
109715,1,25.07
103479,12,30.23
103479,11,36.89
103479,10,28.91
103479,9,21.85
103479,8,22.62
103479,7,37.77
103479,6,30.43
103479,5,32.5
103479,4,28.62
103479,3,40.18
103479,2,12.39
103479,1,30.38
101154,12,28.92
101154,11,12.83
101154,10,11.18
101154,9,26.19
101154,8,23.59
101154,7,14.56
101154,6,0.0
101154,5,17.19
101154,4,7.47
101154,3,0.44
101154,2,10.01
101154,1,6.84
105531,12,58.52
105531,11,49.65
105531,10,53.96
105531,9,41.55
105531,8,39.74
105531,7,41.79
105531,6,31.2
105531,5,28.21
105531,4,38.6
105531,3,48.04
105531,2,39.93
105531,1,32.87
106981,12,33.55
106981,11,28.81
106981,10,42.24
106981,9,32.11
106981,8,32.65
106981,7,34.02
106981,6,43.97
106981,5,25.59
106981,4,30.18
106981,3,13.09
106981,2,27.04
106981,1,40.61
107526,12,27.48
107526,11,25.31
107526,10,26.29
107526,9,46.8
107526,8,30.92
107526,7,33.39
107526,6,14.71
107526,5,37.49
107526,4,16.37
107526,3,25.28
107526,2,47.76
107526,1,29.95
101095,12,57.76
101095,11,54.23
101095,10,58.48
101095,9,60.24
101095,8,56.81
101095,7,63.15
101095,6,58.44
101095,5,53.05
101095,4,40.63
101095,3,46.87
101095,2,46.53
101095,1,45.3
105763,12,37.18
105763,11,42.22
105763,10,44.2
105763,9,38.34
105763,8,47.32
105763,7,67.6
105763,6,58.87
105763,5,28.62
105763,4,62.29
105763,3,33.71
105763,2,46.96
105763,1,43.89
113707,12,66.68
113707,11,41.87
113707,10,45.56
113707,9,53.56
113707,8,44.2
113707,7,68.3
113707,6,49.05
113707,5,49.31
113707,4,48.01
113707,3,66.1
113707,2,49.69
113707,1,51.84
104172,12,22.35
104172,11,21.98
104172,10,35.95
104172,9,46.32
104172,8,22.15
104172,7,11.73
104172,6,28.95
104172,5,22.76
104172,4,26.54
104172,3,26.64
104172,2,31.36
104172,1,30.04
104544,12,15.24
104544,11,40.56
104544,10,19.37
104544,9,27.55
104544,8,9.96
104544,7,0.0
104544,6,16.12
104544,5,6.93
104544,4,8.91
104544,3,19.27
104544,2,29.79
104544,1,15.04
101749,12,28.19
101749,11,38.32
101749,10,63.26
101749,9,46.19
101749,8,28.89
101749,7,28.61
101749,6,44.43
101749,5,36.73
101749,4,56.24
101749,3,36.22
101749,2,60.42
101749,1,45.54
107458,12,52.16
107458,11,56.39
107458,10,45.47
107458,9,44.07
107458,8,59.55
107458,7,54.47
107458,6,75.0
107458,5,49.37
107458,4,50.33
107458,3,37.33
107458,2,40.16
107458,1,57.7
111901,12,20.24
111901,11,42.33
111901,10,28.95
111901,9,9.03
111901,8,8.87
111901,7,6.38
111901,6,36.13
111901,5,21.94
111901,4,18.79
111901,3,23.57
111901,2,4.99
111901,1,16.39
113620,12,31.12
113620,11,40.56
113620,10,36.29
113620,9,31.26
113620,8,9.31
113620,7,32.17
113620,6,18.72
113620,5,17.63
113620,4,16.88
113620,3,31.35
113620,2,23.32
113620,1,30.28
113149,12,54.59
113149,11,37.32
113149,10,54.59
113149,9,50.15
113149,8,58.03
113149,7,47.8
113149,6,61.72
113149,5,51.65
113149,4,44.52
113149,3,57.31
113149,2,57.7
113149,1,55.12
101576,12,38.08
101576,11,44.8
101576,10,44.65
101576,9,24.89
101576,8,20.98
101576,7,24.7
101576,6,40.0
101576,5,45.62
101576,4,54.44
101576,3,30.77
101576,2,35.08
101576,1,22.77
110077,12,44.37
110077,11,33.09
110077,10,42.59
110077,9,44.47
110077,8,40.69
110077,7,29.53
110077,6,45.88
110077,5,26.66
110077,4,40.77
110077,3,44.49
110077,2,42.75
110077,1,30.84
112967,12,28.56
112967,11,19.67
112967,10,5.2
112967,9,14.85
112967,8,42.14
112967,7,34.87
112967,6,39.86
112967,5,25.03
112967,4,33.09
112967,3,39.84
112967,2,35.6
112967,1,24.16
114862,12,12.43
114862,11,19.14
114862,10,1.83
114862,9,10.16
114862,8,30.06
114862,7,22.68
114862,6,16.98
114862,5,27.34
114862,4,16.29
114862,3,12.09
114862,2,22.34
114862,1,12.86
101965,12,46.8
101965,11,50.1
101965,10,59.54
101965,9,29.92
101965,8,34.61
101965,7,25.29
101965,6,46.51
101965,5,51.78
101965,4,50.69
101965,3,55.51
101965,2,58.98
101965,1,59.75
107616,12,35.72
107616,11,32.63
107616,10,37.07
107616,9,32.29
107616,8,25.9
107616,7,45.64
107616,6,14.37
107616,5,22.23
107616,4,25.68
107616,3,24.3
107616,2,6.4
107616,1,38.69
108150,12,29.44
108150,11,46.74
108150,10,48.58
108150,9,35.04
108150,8,41.44
108150,7,26.29
108150,6,9.39
108150,5,25.78
108150,4,35.13
108150,3,43.22
108150,2,43.39
108150,1,35.87
104687,12,34.64
104687,11,11.46
104687,10,34.32
104687,9,19.11
104687,8,25.03
104687,7,17.84
104687,6,9.2
104687,5,36.01
104687,4,33.17
104687,3,25.76
104687,2,29.14
104687,1,14.1
108868,12,22.15
108868,11,30.39
108868,10,22.04
108868,9,37.42
108868,8,43.44
108868,7,24.35
108868,6,27.22
108868,5,37.73
108868,4,18.3
108868,3,30.13
108868,2,19.51
108868,1,42.2
112179,12,21.7
112179,11,6.86
112179,10,28.15
112179,9,17.14
112179,8,25.73
112179,7,38.48
112179,6,46.89
112179,5,28.18
112179,4,9.52
112179,3,24.61
112179,2,25.07
112179,1,20.71
110472,12,21.74
110472,11,18.04
110472,10,18.99
110472,9,10.67
110472,8,16.96
110472,7,29.72
110472,6,21.08
110472,5,32.43
110472,4,22.68
110472,3,9.65
110472,2,6.59
110472,1,16.88
110620,12,19.21
110620,11,18.38
110620,10,23.37
110620,9,10.38
110620,8,23.39
110620,7,15.82
110620,6,22.32
110620,5,9.67
110620,4,12.48
110620,3,8.34
110620,2,5.52
110620,1,0.0
101259,12,68.57
101259,11,64.24
101259,10,65.46
101259,9,43.34
101259,8,36.42
101259,7,46.29
101259,6,46.7
101259,5,42.17
101259,4,56.3
101259,3,43.44
101259,2,54.45
101259,1,35.02
100051,12,41.78
100051,11,38.19
100051,10,36.08
100051,9,47.45
100051,8,37.99
100051,7,33.99
100051,6,25.17
100051,5,27.03
100051,4,25.36
100051,3,53.27
100051,2,39.76
100051,1,46.52
112478,12,28.42
112478,11,21.37
112478,10,20.7
112478,9,16.78
112478,8,7.07
112478,7,27.02
112478,6,30.26
112478,5,18.32
112478,4,11.65
112478,3,20.15
112478,2,24.55
112478,1,24.25
113051,12,29.19
113051,11,27.28
113051,10,23.53
113051,9,12.93
113051,8,34.54
113051,7,12.42
113051,6,12.93
113051,5,12.13
113051,4,12.56
113051,3,23.44
113051,2,8.56
113051,1,11.66
108692,12,43.13
108692,11,41.67
108692,10,13.1
108692,9,30.86
108692,8,50.44
108692,7,42.25
108692,6,29.29
108692,5,42.71
108692,4,31.57
108692,3,29.69
108692,2,33.39
108692,1,25.56
114051,12,9.21
114051,11,24.47
114051,10,23.28
114051,9,3.64
114051,8,14.2
114051,7,22.1
114051,6,10.22
114051,5,40.77
114051,4,22.74
114051,3,12.41
114051,2,13.94
114051,1,14.96
103486,12,0.0
103486,11,7.02
103486,10,7.46
103486,9,11.1
103486,8,0.0
103486,7,22.9
103486,6,5.74
103486,5,11.98
103486,4,0.0
103486,3,0.0
103486,2,0.0
103486,1,0.0
103436,12,45.05
103436,11,49.95
103436,10,42.42
103436,9,35.4
103436,8,60.14
103436,7,50.59
103436,6,36.61
103436,5,44.56
103436,4,46.57
103436,3,35.64
103436,2,37.12
103436,1,44.38
100473,12,38.63
100473,11,25.66
100473,10,28.58
100473,9,54.34
100473,8,44.84
100473,7,40.89
100473,6,20.6
100473,5,25.19
100473,4,24.37
100473,3,48.52
100473,2,3.98
100473,1,14.41
100189,12,47.4
100189,11,40.49
100189,10,42.36
100189,9,27.4
100189,8,21.07
100189,7,46.27
100189,6,19.98
100189,5,23.11
100189,4,23.72
100189,3,13.0
100189,2,32.95
100189,1,36.1
110664,12,33.74
110664,11,25.33
110664,10,50.67
110664,9,17.99
110664,8,31.14
110664,7,21.97
110664,6,33.18
110664,5,34.47
110664,4,24.32
110664,3,15.19
110664,2,22.57
110664,1,44.27
111178,12,0.0
111178,11,10.28
111178,10,9.83
111178,9,14.5
111178,8,0.0
111178,7,0.0
111178,6,0.31
111178,5,10.07
111178,4,7.6
111178,3,5.33
111178,2,1.98
111178,1,13.2
108564,12,36.25
108564,11,48.8
108564,10,43.29
108564,9,39.65
108564,8,19.1
108564,7,33.96
108564,6,27.07
108564,5,31.63
108564,4,27.87
108564,3,30.94
108564,2,27.47
108564,1,34.87
110817,12,18.15
110817,11,19.23
110817,10,22.02
110817,9,17.17
110817,8,20.79
110817,7,1.33
110817,6,22.72
110817,5,11.91
110817,4,9.21
110817,3,21.69
110817,2,12.09
110817,1,3.46
101278,12,44.14
101278,11,63.66
101278,10,47.72
101278,9,44.76
101278,8,62.85
101278,7,45.94
101278,6,68.9
101278,5,65.55
101278,4,64.14
101278,3,66.93
101278,2,43.06
101278,1,81.44
112836,12,2.22
112836,11,7.07
112836,10,0.0
112836,9,11.0
112836,8,16.69
112836,7,25.7
112836,6,10.1
112836,5,25.86
112836,4,21.86
112836,3,5.53
112836,2,13.32
112836,1,16.97
114243,12,0.07
114243,11,26.31
114243,10,33.93
114243,9,21.01
114243,8,20.02
114243,7,18.79
114243,6,10.37
114243,5,17.29
114243,4,12.74
114243,3,0.38
114243,2,18.34
114243,1,18.41
101390,12,31.95
101390,11,22.11
101390,10,18.85
101390,9,34.86
101390,8,33.38
101390,7,18.38
101390,6,23.62
101390,5,26.03
101390,4,44.04
101390,3,35.74
101390,2,18.68
101390,1,11.76
106384,12,25.55
106384,11,11.3
106384,10,34.84
106384,9,30.2
106384,8,11.82
106384,7,26.5
106384,6,25.49
106384,5,31.63
106384,4,24.71
106384,3,19.75
106384,2,30.53
106384,1,24.29
107331,12,64.83
107331,11,61.37
107331,10,56.9
107331,9,38.78
107331,8,49.91
107331,7,39.03
107331,6,45.72
107331,5,41.37
107331,4,49.75
107331,3,45.04
107331,2,56.04
107331,1,48.36
108724,12,43.16
108724,11,47.78
108724,10,42.02
108724,9,30.93
108724,8,39.47
108724,7,40.59
108724,6,33.29
108724,5,42.22
108724,4,22.3
108724,3,24.9
108724,2,39.35
108724,1,49.89
105624,12,40.81
105624,11,53.16
105624,10,38.17
105624,9,42.61
105624,8,40.84
105624,7,42.38
105624,6,31.01
105624,5,51.27
105624,4,27.04
105624,3,22.87
105624,2,31.86
105624,1,43.4
100300,12,27.01
100300,11,41.98
100300,10,37.04
100300,9,24.83
100300,8,23.4
100300,7,27.44
100300,6,35.27
100300,5,27.27
100300,4,37.83
100300,3,16.62
100300,2,18.56
100300,1,18.33
110473,12,42.48
110473,11,34.05
110473,10,43.58
110473,9,25.44
110473,8,44.76
110473,7,39.11
110473,6,46.95
110473,5,30.93
110473,4,9.77
110473,3,29.59
110473,2,39.77
110473,1,30.54
102225,12,46.89
102225,11,28.76
102225,10,36.23
102225,9,40.15
102225,8,46.29
102225,7,60.32
102225,6,36.39
102225,5,40.31
102225,4,10.79
102225,3,46.6
102225,2,25.65
102225,1,35.46
107046,12,36.76
107046,11,44.36
107046,10,51.38
107046,9,38.33
107046,8,61.31
107046,7,67.04
107046,6,54.56
107046,5,46.43
107046,4,37.34
107046,3,31.96
107046,2,50.23
107046,1,59.6
100203,12,18.69
100203,11,33.51
100203,10,37.56
100203,9,29.75
100203,8,20.44
100203,7,35.2
100203,6,16.48
100203,5,28.12
100203,4,29.64
100203,3,43.5
100203,2,5.6
100203,1,16.48
110976,12,35.63
110976,11,37.84
110976,10,28.78
110976,9,30.6
110976,8,39.46
110976,7,33.95
110976,6,24.61
110976,5,25.43
110976,4,32.74
110976,3,36.93
110976,2,33.37
110976,1,26.38
112454,12,37.36
112454,11,26.9
112454,10,28.78
112454,9,35.57
112454,8,39.4
112454,7,32.57
112454,6,37.58
112454,5,31.69
112454,4,44.78
112454,3,35.6
112454,2,34.82
112454,1,43.65
109446,12,28.98
109446,11,58.03
109446,10,24.94
109446,9,21.97
109446,8,24.17
109446,7,50.42
109446,6,55.99
109446,5,28.59
109446,4,42.89
109446,3,44.56
109446,2,24.65
109446,1,48.57
109789,12,20.72
109789,11,20.44
109789,10,3.45
109789,9,25.03
109789,8,34.81
109789,7,14.34
109789,6,21.45
109789,5,6.19
109789,4,19.57
109789,3,26.55
109789,2,27.42
109789,1,20.3
108401,12,31.45
108401,11,56.62
108401,10,53.13
108401,9,55.18
108401,8,45.89
108401,7,50.84
108401,6,52.57
108401,5,60.61
108401,4,70.66
108401,3,41.09
108401,2,54.2
108401,1,43.66
112044,12,33.44
112044,11,49.67
112044,10,53.67
112044,9,41.58
112044,8,54.38
112044,7,63.28
112044,6,48.09
112044,5,63.95
112044,4,65.52
112044,3,78.38
112044,2,70.01
112044,1,54.32
108284,12,20.57
108284,11,16.01
108284,10,46.5
108284,9,15.51
108284,8,28.45
108284,7,22.18
108284,6,20.07
108284,5,38.32
108284,4,32.44
108284,3,19.35
108284,2,20.94
108284,1,25.31
105101,12,41.64
105101,11,47.88
105101,10,33.98
105101,9,41.17
105101,8,43.23
105101,7,55.72
105101,6,45.23
105101,5,30.74
105101,4,41.01
105101,3,20.05
105101,2,41.88
105101,1,49.01
102577,12,21.9
102577,11,19.85
102577,10,51.27
102577,9,3.24
102577,8,34.48
102577,7,29.45
102577,6,32.42
102577,5,35.26
102577,4,30.25
102577,3,26.28
102577,2,19.56
102577,1,18.98
107446,12,32.2
107446,11,6.01
107446,10,23.22
107446,9,11.14
107446,8,33.57
107446,7,17.55
107446,6,31.97
107446,5,29.28
107446,4,22.07
107446,3,2.55
107446,2,20.15
107446,1,24.4
110104,12,45.16
110104,11,53.35
110104,10,61.7
110104,9,59.6
110104,8,44.59
110104,7,39.45
110104,6,86.12
110104,5,55.44
110104,4,58.82
110104,3,68.91
110104,2,47.1
110104,1,44.45
111943,12,41.68
111943,11,63.65
111943,10,61.6
111943,9,47.47
111943,8,65.25
111943,7,62.1
111943,6,44.43
111943,5,41.23
111943,4,32.21
111943,3,59.0
111943,2,47.12
111943,1,53.93
105778,12,20.75
105778,11,15.33
105778,10,0.35
105778,9,11.91
105778,8,7.62
105778,7,25.27
105778,6,12.5
105778,5,22.67
105778,4,0.0
105778,3,20.06
105778,2,8.74
105778,1,11.38
113086,12,36.89
113086,11,57.67
113086,10,46.58
113086,9,48.61
113086,8,47.76
113086,7,49.59
113086,6,46.2
113086,5,50.91
113086,4,35.85
113086,3,41.88
113086,2,21.82
113086,1,47.59
104768,12,62.21
104768,11,69.96
104768,10,45.0
104768,9,68.34
104768,8,67.41
104768,7,64.64
104768,6,45.04
104768,5,68.24
104768,4,72.2
104768,3,43.97
104768,2,50.27
104768,1,56.66
100163,12,21.27
100163,11,19.99
100163,10,17.6
100163,9,8.74
100163,8,7.86
100163,7,9.46
100163,6,19.49
100163,5,8.79
100163,4,20.85
100163,3,19.06
100163,2,13.93
100163,1,0.0
105687,12,26.0
105687,11,33.5
105687,10,21.87
105687,9,31.89
105687,8,20.58
105687,7,31.15
105687,6,8.82
105687,5,18.15
105687,4,22.83
105687,3,23.31
105687,2,20.72
105687,1,13.95
109038,12,39.9
109038,11,31.37
109038,10,26.28
109038,9,29.18
109038,8,38.34
109038,7,22.17
109038,6,24.58
109038,5,33.96
109038,4,17.48
109038,3,34.29
109038,2,25.65
109038,1,12.74
108455,12,30.7
108455,11,14.76
108455,10,24.51
108455,9,12.78
108455,8,12.94
108455,7,11.78
108455,6,12.29
108455,5,25.63
108455,4,20.7
108455,3,27.74
108455,2,7.8
108455,1,30.09
111536,12,34.32
111536,11,54.22
111536,10,17.13
111536,9,25.32
111536,8,6.91
111536,7,39.62
111536,6,36.18
111536,5,25.31
111536,4,19.42
111536,3,35.62
111536,2,9.62
111536,1,22.19
100024,12,16.75
100024,11,29.3
100024,10,29.62
100024,9,36.13
100024,8,24.24
100024,7,21.56
100024,6,38.96
100024,5,22.49
100024,4,34.24
100024,3,36.7
100024,2,11.52
100024,1,26.19
109026,12,61.62
109026,11,50.29
109026,10,21.86
109026,9,25.48
109026,8,34.57
109026,7,47.71
109026,6,36.98
109026,5,46.7
109026,4,51.75
109026,3,31.62
109026,2,42.74
109026,1,48.07
100727,12,62.93
100727,11,67.75
100727,10,43.96
100727,9,50.69
100727,8,52.71
100727,7,46.12
100727,6,51.6
100727,5,55.34
100727,4,65.65
100727,3,50.06
100727,2,53.56
100727,1,55.86
109811,12,37.21
109811,11,5.6
109811,10,37.06
109811,9,9.9
109811,8,1.32
109811,7,30.71
109811,6,6.4
109811,5,21.98
109811,4,25.99
109811,3,28.1
109811,2,9.7
109811,1,32.24
114175,12,12.32
114175,11,26.85
114175,10,19.93
114175,9,34.06
114175,8,40.49
114175,7,7.61
114175,6,20.22
114175,5,6.36
114175,4,11.28
114175,3,18.95
114175,2,8.22
114175,1,5.26
107032,12,63.7
107032,11,67.85
107032,10,55.84
107032,9,68.93
107032,8,41.8
107032,7,47.87
107032,6,77.97
107032,5,59.96
107032,4,43.57
107032,3,53.01
107032,2,51.17
107032,1,65.17
112505,12,13.82
112505,11,19.72
112505,10,25.04
112505,9,8.99
112505,8,9.94
112505,7,0.0
112505,6,0.0
112505,5,11.4
112505,4,17.86
112505,3,0.0
112505,2,31.14
112505,1,0.97
110888,12,53.23
110888,11,62.39
110888,10,64.58
110888,9,46.64
110888,8,61.9
110888,7,50.93
110888,6,38.09
110888,5,51.91
110888,4,56.64
110888,3,55.05
110888,2,39.83
110888,1,28.68
109513,12,12.63
109513,11,23.38
109513,10,27.76
109513,9,36.74
109513,8,15.41
109513,7,20.98
109513,6,18.41
109513,5,25.27
109513,4,30.14
109513,3,27.5
109513,2,31.44
109513,1,36.77
103864,12,25.86
103864,11,25.03
103864,10,6.67
103864,9,10.22
103864,8,24.96
103864,7,15.89
103864,6,24.44
103864,5,46.88
103864,4,4.82
103864,3,27.75
103864,2,45.14
103864,1,26.6
113982,12,41.31
113982,11,19.97
113982,10,22.39
113982,9,33.12
113982,8,26.38
113982,7,42.92
113982,6,26.35
113982,5,33.22
113982,4,17.4
113982,3,39.4
113982,2,33.38
113982,1,38.63
114654,12,21.7
114654,11,35.33
114654,10,13.13
114654,9,1.68
114654,8,28.92
114654,7,4.03
114654,6,0.0
114654,5,0.15
114654,4,19.35
114654,3,5.62
114654,2,4.48
114654,1,29.92
103892,12,54.74
103892,11,27.0
103892,10,47.2
103892,9,31.93
103892,8,50.99
103892,7,36.44
103892,6,46.42
103892,5,35.48
103892,4,44.93
103892,3,61.59
103892,2,30.92
103892,1,29.42
106848,12,35.75
106848,11,36.33
106848,10,21.27
106848,9,26.68
106848,8,49.25
106848,7,45.88
106848,6,32.92
106848,5,47.2
106848,4,31.56
106848,3,28.82
106848,2,40.53
106848,1,28.57
112785,12,10.75
112785,11,33.73
112785,10,34.98
112785,9,31.4
112785,8,30.53
112785,7,24.66
112785,6,17.78
112785,5,20.51
112785,4,33.3
112785,3,25.21
112785,2,26.5
112785,1,11.16
109087,12,42.5
109087,11,37.79
109087,10,42.4
109087,9,44.27
109087,8,34.76
109087,7,16.33
109087,6,34.52
109087,5,46.37
109087,4,25.51
109087,3,42.97
109087,2,41.95
109087,1,35.82
101768,12,52.75
101768,11,67.27
101768,10,56.84
101768,9,63.42
101768,8,59.75
101768,7,43.49
101768,6,50.87
101768,5,64.87
101768,4,63.88
101768,3,75.42
101768,2,52.68
101768,1,66.87
102379,12,23.75
102379,11,34.74
102379,10,16.85
102379,9,5.92
102379,8,21.24
102379,7,19.81
102379,6,14.76
102379,5,36.41
102379,4,25.94
102379,3,35.51
102379,2,25.17
102379,1,24.6
108201,12,77.53
108201,11,56.27
108201,10,66.58
108201,9,39.74
108201,8,67.52
108201,7,44.53
108201,6,55.47
108201,5,71.48
108201,4,60.39
